,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
8,11/1/2015,1.61,54907.07,5463.85,26550.99,3798.97,19093,12312,6781,0,organic,2015,Midsouth
9,10/25/2015,1.7,55916.99,2906.9,33178.27,4270.62,15561,12053,3509,0,organic,2015,Midsouth
10,10/18/2015,1.66,57077.28,2657.09,31526.9,3739.04,19154,13759,5395,0,organic,2015,Midsouth
11,10/11/2015,1.53,60162.15,2195.42,30952.79,3637.71,23376,11437,11939,0,organic,2015,Midsouth
12,10/4/2015,1.73,53587.09,2184.76,32902.43,3190.88,15309,12203,3106,0,organic,2015,Midsouth
13,9/27/2015,1.76,52253.69,2191.94,31426.09,3164.97,15471,13112,2358,0,organic,2015,Midsouth
14,9/20/2015,1.72,54619.72,3268.99,33591.15,3014.16,14745,14021,724,0,organic,2015,Midsouth
15,9/13/2015,1.75,62767.95,3051.05,38182.38,3467.76,18067,16251,1815,0,organic,2015,Midsouth
16,9/6/2015,1.67,74083.65,4321.27,39381.46,3866.74,26514,21808,4706,0,organic,2015,Midsouth
17,8/30/2015,1.7,69033.16,4216.66,39193.19,3852.33,21771,17878,3893,0,organic,2015,Midsouth
18,8/23/2015,1.7,74965.16,6396.33,38841.85,4122.53,25604,19832,5773,0,organic,2015,Midsouth
19,8/16/2015,1.7,69867.41,6146.33,39087.25,4519.71,20114,15180,4934,0,organic,2015,Midsouth
20,8/9/2015,1.65,81469.58,6068.03,43254.06,5020.21,27127,22422,4705,0,organic,2015,Midsouth
21,8/2/2015,1.71,68742.23,6041.95,39663.14,3861.33,19176,15361,3815,0,organic,2015,Midsouth
22,7/26/2015,1.52,67600.74,5543.66,36107.8,3438.23,22511,8546,13966,0,organic,2015,Midsouth
23,7/19/2015,1.51,69690.43,3753.91,33297.71,3790.49,28848,14627,14222,0,organic,2015,Midsouth
24,7/12/2015,1.51,72375.15,6846.13,34618.18,4080.75,26830,12330,14500,0,organic,2015,Midsouth
25,7/5/2015,1.61,72541.61,9102.96,36327.86,4782,22329,13217,9112,0,organic,2015,Midsouth
26,6/28/2015,1.62,67201.29,7894.13,35220.02,4380.25,19707,12921,6786,0,organic,2015,Midsouth
27,6/21/2015,1.65,67376.23,7698.52,38237.89,4064.84,17375,11504,5871,0,organic,2015,Midsouth
28,6/14/2015,1.6,75740.17,8396.47,33250.84,4677.73,29415,20212,9203,0,organic,2015,Midsouth
29,6/7/2015,1.47,84677.56,7938.82,33492.63,4478.81,38767,21779,16988,0,organic,2015,Midsouth
30,5/31/2015,1.44,89469.59,8593.51,46639.27,5152.23,29085,17885,11200,0,organic,2015,Midsouth
31,5/24/2015,1.37,107181.78,9466.95,54218.49,5347.87,38148,22675,15474,0,organic,2015,Midsouth
32,5/17/2015,1.24,130073.74,9323.58,71859.63,19399.4,29491,20652,8839,0,organic,2015,Midsouth
33,5/10/2015,1.28,107735.95,9453.83,49525.46,5246.3,43510,20888,22622,0,organic,2015,Midsouth
34,5/3/2015,1.34,102916.4,9430.59,47953.23,7065.04,38468,23337,15130,0,organic,2015,Midsouth
35,4/26/2015,1.46,83253.18,9169.34,42025.26,4427.92,27631,18237,9394,0,organic,2015,Midsouth
36,4/19/2015,1.51,84443.98,10821.03,45874.1,5280.9,22468,17627,4841,0,organic,2015,Midsouth
37,4/12/2015,1.53,76027.78,10623.07,38006.99,5014.1,22384,14962,7421,0,organic,2015,Midsouth
38,4/5/2015,1.65,68150.51,10574.96,31229.73,4688.87,21657,17760,3897,0,organic,2015,Midsouth
39,3/29/2015,1.65,64688.75,10530.83,30083.37,4781.66,19293,17345,1948,0,organic,2015,Midsouth
40,3/22/2015,1.53,57978.41,13957.53,29037.44,4426.59,10557,7427,3130,0,organic,2015,Midsouth
41,3/15/2015,1.65,58939.14,8401.12,28424.2,4385.54,17728,16137,1591,0,organic,2015,Midsouth
42,3/8/2015,1.62,73251.74,8451.96,27277.29,4616.93,32906,31683,1223,0,organic,2015,Midsouth
43,3/1/2015,1.61,62339.44,9303.87,29547.34,4471.19,19017,16977,2040,0,organic,2015,Midsouth
44,2/22/2015,1.4,75957.01,15459.67,35943.26,4053.24,20501,18497,2004,0,organic,2015,Midsouth
45,2/15/2015,1.48,67813.61,7426.1,34306.93,4067.67,22013,18625,3388,0,organic,2015,Midsouth
46,2/8/2015,1.58,64774.28,7824.43,26491.71,4388.15,26070,23655,2415,0,organic,2015,Midsouth
47,2/1/2015,1.44,72159.84,17276.51,30751.68,4813.6,19318,17414,1905,0,organic,2015,Midsouth
48,1/25/2015,1.63,54932.83,11160.54,26029.58,3297.83,14445,11429,3016,0,organic,2015,Midsouth
49,1/18/2015,1.65,52559.1,11415.28,25306.56,3345.08,12492,10971,1521,0,organic,2015,Midsouth
50,1/11/2015,1.52,65483.08,14570.74,30445.75,3170.11,17296,16715,581,0,organic,2015,Midsouth
51,1/4/2015,1.56,58065.35,10049.66,25228.37,3672.89,19114,17281,1834,0,organic,2015,Midsouth
0,12/27/2015,1.62,3895.76,501.13,2284.69,0,1110,840,270,0,organic,2015,Nashville
1,12/20/2015,1.66,3764.64,479.91,2713.01,0,572,533,38,0,organic,2015,Nashville
2,12/13/2015,1.53,4594.71,592.64,2602.48,0,1400,697,703,0,organic,2015,Nashville
3,12/6/2015,1.49,4204.87,394.56,2569.3,0,1241,620,621,0,organic,2015,Nashville
4,11/29/2015,1.21,5143.41,373.28,2589.7,0,2180,437,1744,0,organic,2015,Nashville
5,11/22/2015,1.66,4282.27,329.99,3186.8,0,765,617,149,0,organic,2015,Nashville
6,11/15/2015,1.65,4964.88,453.74,3405.37,0,1106,987,119,0,organic,2015,Nashville
7,11/8/2015,1.59,5305.71,585.42,3241.54,0,1479,1103,375,0,organic,2015,Nashville
8,11/1/2015,1.63,4965.1,580.21,3237.25,0,1148,883,264,0,organic,2015,Nashville
9,10/25/2015,1.69,5077.17,668.25,3697.25,0,712,643,68,0,organic,2015,Nashville
10,10/18/2015,1.66,4679.4,660.38,2930.12,0,1089,930,159,0,organic,2015,Nashville
11,10/11/2015,1.55,4976.32,609.97,3428.69,0,938,297,641,0,organic,2015,Nashville
12,10/4/2015,1.75,5092.36,533.94,3976.44,0,582,577,5,0,organic,2015,Nashville
13,9/27/2015,1.7,4352.18,459.53,3564.95,0,328,127,201,0,organic,2015,Nashville
14,9/20/2015,1.74,4181.32,424.12,3661.34,0,96,13,83,0,organic,2015,Nashville
15,9/13/2015,1.53,6742.51,409.09,4994.22,0,1339,639,701,0,organic,2015,Nashville
16,9/6/2015,1.31,8225.49,355.57,5187.04,0,2683,986,1697,0,organic,2015,Nashville
17,8/30/2015,1.45,7100.18,378.58,5319.3,0,1402,1074,328,0,organic,2015,Nashville
18,8/23/2015,1.36,7768.64,388.92,4852.16,0,2528,1288,1240,0,organic,2015,Nashville
19,8/16/2015,1.4,7201.85,324.12,4650.56,0,2227,1247,980,0,organic,2015,Nashville
20,8/9/2015,1.43,7442.75,384.24,5358.58,0,1700,706,994,0,organic,2015,Nashville
21,8/2/2015,1.43,8082.85,428.12,6058.21,0,1597,694,902,0,organic,2015,Nashville
22,7/26/2015,1.15,9173.77,385.32,5220.51,0,3568,576,2992,0,organic,2015,Nashville
23,7/19/2015,1.23,7731.85,266.76,4409.88,0,3055,1229,1826,0,organic,2015,Nashville
24,7/12/2015,1.28,7754.71,373.08,4517.25,0,2864,989,1876,0,organic,2015,Nashville
25,7/5/2015,1.23,7148.26,338.26,4695.24,0,2115,327,1788,0,organic,2015,Nashville
26,6/28/2015,1.47,5890.95,389.96,4223.23,0,1278,393,884,0,organic,2015,Nashville
27,6/21/2015,1.8,5259.46,402.38,4021.48,0,836,377,459,0,organic,2015,Nashville
28,6/14/2015,1.76,4985.34,335.42,3570.63,0,1079,400,679,0,organic,2015,Nashville
29,6/7/2015,1.25,6725.04,316.05,3217.52,0,3191,499,2693,0,organic,2015,Nashville
30,5/31/2015,1.55,4984.2,380.02,2767.07,0,1837,836,1001,0,organic,2015,Nashville
31,5/24/2015,1.35,6578.36,368.97,3203.83,0,3006,864,2142,0,organic,2015,Nashville
32,5/17/2015,1.55,6367.54,383.39,4720.92,0,1263,885,379,0,organic,2015,Nashville
33,5/10/2015,1.13,9466.36,369.96,4669.91,18.16,4408,750,3658,0,organic,2015,Nashville
34,5/3/2015,1.57,4529.02,334.9,2364.7,68.11,1761,719,1042,0,organic,2015,Nashville
35,4/26/2015,1.68,4821.3,255.29,3162.23,53.33,1350,345,1005,0,organic,2015,Nashville
36,4/19/2015,1.45,9167.42,355.1,6291.91,52.19,2468,656,1813,0,organic,2015,Nashville
37,4/12/2015,1.5,6607.74,493.81,4812.41,83.81,1218,302,916,0,organic,2015,Nashville
38,4/5/2015,1.66,5251.04,261.25,3354.35,116.49,1519,938,581,0,organic,2015,Nashville
39,3/29/2015,1.67,4455.04,334.3,2754.56,96,1270,580,690,0,organic,2015,Nashville
40,3/22/2015,1.64,3813.7,297.71,2408.67,51.68,1056,307,749,0,organic,2015,Nashville
41,3/15/2015,1.78,3199.37,230.06,2525.05,54.99,389,263,126,0,organic,2015,Nashville
42,3/8/2015,1.8,4231.32,213.26,2967.69,110,940,917,24,0,organic,2015,Nashville
43,3/1/2015,1.76,4269.61,217.89,3226.75,101.08,724,557,167,0,organic,2015,Nashville
44,2/22/2015,1.32,9791.87,299.83,8060.61,53.9,1378,1167,211,0,organic,2015,Nashville
45,2/15/2015,1.11,10581.74,244.59,8525.9,89.76,1721,250,1471,0,organic,2015,Nashville
46,2/8/2015,1.64,4614.78,249.82,2704.37,124.35,1536,743,793,0,organic,2015,Nashville
47,2/1/2015,1.65,4205.27,213.64,2682.26,99.55,1210,603,606,0,organic,2015,Nashville
48,1/25/2015,1.71,4448.88,192.26,2511.65,60.36,1685,850,835,0,organic,2015,Nashville
49,1/18/2015,1.81,3118.58,188.44,1951.63,86.02,892,773,119,0,organic,2015,Nashville
50,1/11/2015,1.92,2892.29,204.75,2168.33,80.56,439,436,3,0,organic,2015,Nashville
51,1/4/2015,1.84,3966,244.34,2700.02,76.21,945,838,107,0,organic,2015,Nashville
0,12/27/2015,1.55,2215.74,383.17,5.85,0,1827,1827,0,0,organic,2015,NewOrleansMobile
1,12/20/2015,1.66,1822.24,470.42,0,0,1352,1352,0,0,organic,2015,NewOrleansMobile
2,12/13/2015,1.6,1529.16,424.7,0,0,1104,1104,0,0,organic,2015,NewOrleansMobile
3,12/6/2015,1.35,2211.53,294.65,0,0,1917,1917,0,0,organic,2015,NewOrleansMobile
4,11/29/2015,1.58,2041.47,221.95,0,0,1820,1813,7,0,organic,2015,NewOrleansMobile
5,11/22/2015,1.7,1355.67,286.54,0,0,1069,1069,0,0,organic,2015,NewOrleansMobile
6,11/15/2015,1.7,1750.47,425.58,0,0,1325,1322,3,0,organic,2015,NewOrleansMobile
7,11/8/2015,1.52,3512.7,249.76,5.59,0,3257,3257,0,0,organic,2015,NewOrleansMobile
8,11/1/2015,1.67,1713.35,334.79,94.74,0,1284,1280,3,0,organic,2015,NewOrleansMobile
9,10/25/2015,1.45,3314.76,251.07,94.92,0,2969,2969,0,0,organic,2015,NewOrleansMobile
10,10/18/2015,1.52,3148.46,366.69,93.2,0,2689,2689,0,0,organic,2015,NewOrleansMobile
11,10/11/2015,1.54,3133.63,398.98,94.98,0,2640,2616,23,0,organic,2015,NewOrleansMobile
12,10/4/2015,1.61,3044.44,244.88,104.55,0,2695,2682,13,0,organic,2015,NewOrleansMobile
13,9/27/2015,1.68,1747.11,390.56,71.51,0,1285,1285,0,0,organic,2015,NewOrleansMobile
14,9/20/2015,1.65,2119.22,291.65,82.54,0,1745,1745,0,0,organic,2015,NewOrleansMobile
15,9/13/2015,1.62,2353.2,310.87,107.29,0,1935,1935,0,0,organic,2015,NewOrleansMobile
16,9/6/2015,1.59,2570.94,280.42,136.82,0,2154,2154,0,0,organic,2015,NewOrleansMobile
17,8/30/2015,1.08,4600.76,206.75,136.02,0,4258,4258,0,0,organic,2015,NewOrleansMobile
18,8/23/2015,1.63,2273.57,257.87,222.96,0,1793,1793,0,0,organic,2015,NewOrleansMobile
19,8/16/2015,1.55,2797.39,256.67,119.68,0,2421,2421,0,0,organic,2015,NewOrleansMobile
20,8/9/2015,1.69,2448.58,383.64,255.57,0,1809,1809,0,0,organic,2015,NewOrleansMobile
21,8/2/2015,1.86,1577.51,468.74,258.34,0,850,850,0,0,organic,2015,NewOrleansMobile
22,7/26/2015,1.59,1341.9,339.87,76.13,0,926,878,48,0,organic,2015,NewOrleansMobile
23,7/19/2015,1.45,2364.55,290.78,100.55,0,1973,1865,109,0,organic,2015,NewOrleansMobile
24,7/12/2015,1.55,2227.05,221.5,5.44,0,2000,2000,0,0,organic,2015,NewOrleansMobile
25,7/5/2015,1.58,2228.5,349.11,62.73,0,1817,1817,0,0,organic,2015,NewOrleansMobile
26,6/28/2015,1.61,2478.05,428.93,185.78,0,1863,1863,0,0,organic,2015,NewOrleansMobile
27,6/21/2015,1.64,2778.44,569.5,218.94,0,1990,1990,0,0,organic,2015,NewOrleansMobile
28,6/14/2015,1.63,2261.61,536.76,54.85,0,1670,1670,0,0,organic,2015,NewOrleansMobile
29,6/7/2015,1.54,1773.44,773.17,24.72,0,976,976,0,0,organic,2015,NewOrleansMobile
30,5/31/2015,1.55,2718.12,495.43,11.01,0,2212,2212,0,0,organic,2015,NewOrleansMobile
31,5/24/2015,1.61,1654.85,434.29,16.56,0,1204,1204,0,0,organic,2015,NewOrleansMobile
32,5/17/2015,1.53,1783.16,395.23,0,0,1388,1388,0,0,organic,2015,NewOrleansMobile
33,5/10/2015,1.6,1417.42,348.97,0,0,1068,1065,3,0,organic,2015,NewOrleansMobile
34,5/3/2015,1.55,1469.41,238.51,41.6,0,1189,1189,0,0,organic,2015,NewOrleansMobile
35,4/26/2015,1.56,2747.19,353.56,83.28,0,2310,2310,0,0,organic,2015,NewOrleansMobile
36,4/19/2015,1.57,2378.18,414.11,0,0,1964,1964,0,0,organic,2015,NewOrleansMobile
37,4/12/2015,1.58,2603.66,417.57,2.75,0,2183,2183,0,0,organic,2015,NewOrleansMobile
38,4/5/2015,1.53,4820.36,418.56,74.17,0,4328,4328,0,0,organic,2015,NewOrleansMobile
39,3/29/2015,1.57,3330.37,527.3,19.22,0,2784,2784,0,0,organic,2015,NewOrleansMobile
40,3/22/2015,1.56,2568.19,428.01,30.18,0,2110,2110,0,0,organic,2015,NewOrleansMobile
41,3/15/2015,1.55,2954.83,317.68,43.82,0,2593,2593,0,0,organic,2015,NewOrleansMobile
42,3/8/2015,1.65,1574.72,486.52,8.2,0,1080,1080,0,0,organic,2015,NewOrleansMobile
43,3/1/2015,1.54,2478.78,300,35.45,0,2143,2140,3,0,organic,2015,NewOrleansMobile
44,2/22/2015,1.52,3561.9,342.26,16.3,0,3203,3203,0,0,organic,2015,NewOrleansMobile
45,2/15/2015,1.48,5151.37,208.55,56.15,0,4887,4887,0,0,organic,2015,NewOrleansMobile
46,2/8/2015,1.53,3532.67,392,50.67,0,3090,3090,0,0,organic,2015,NewOrleansMobile
47,2/1/2015,1.48,2013.46,162.22,34.57,0,1817,1817,0,0,organic,2015,NewOrleansMobile
48,1/25/2015,1.47,1278.14,204.19,10.61,0,1063,1063,0,0,organic,2015,NewOrleansMobile
49,1/18/2015,0.98,4739.17,256.53,2.64,0,4480,4480,0,0,organic,2015,NewOrleansMobile
50,1/11/2015,1.44,1492.44,233.3,15.81,0,1243,1243,0,0,organic,2015,NewOrleansMobile
51,1/4/2015,1.41,2604.25,220.61,23.64,0,2360,2360,0,0,organic,2015,NewOrleansMobile
0,12/27/2015,1.9,21565.58,1752.06,6546.95,1319.02,11948,5758,6190,0,organic,2015,NewYork
1,12/20/2015,1.93,24549.47,3571.41,11118.88,1760.45,8099,7057,1042,0,organic,2015,NewYork
2,12/13/2015,1.9,23927.09,2764.18,6739.98,4130.01,10293,7554,2739,0,organic,2015,NewYork
3,12/6/2015,1.65,18494.23,4117.08,7226.46,1106.58,6044,200,5844,0,organic,2015,NewYork
4,11/29/2015,1.89,9962.63,1481.23,4689.04,807.44,2985,336,2649,0,organic,2015,NewYork
5,11/22/2015,1.84,13438.23,2862.55,8165.16,209.37,2201,260,1941,0,organic,2015,NewYork
6,11/15/2015,1.76,13622.89,3015.33,9221.79,43.64,1342,354,988,0,organic,2015,NewYork
7,11/8/2015,1.82,13935.65,3607.09,9164.65,90.48,1073,242,831,0,organic,2015,NewYork
8,11/1/2015,2.09,12422.6,3272.39,8029.19,707.98,413,321,92,0,organic,2015,NewYork
9,10/25/2015,1.94,15727.43,2675.93,8966.26,411.18,3674,187,3487,0,organic,2015,NewYork
10,10/18/2015,2.07,12935.87,1528.22,9002.2,516.36,1889,170,1719,0,organic,2015,NewYork
11,10/11/2015,2.09,12517.38,1981.58,8760.24,233.98,1542,301,1241,0,organic,2015,NewYork
12,10/4/2015,2.25,15454.59,1978.71,11877.16,47.48,1551,429,1123,0,organic,2015,NewYork
13,9/27/2015,2.22,17054.18,2222.04,12986.86,536.67,1309,899,410,0,organic,2015,NewYork
14,9/20/2015,2.01,17916.34,3810.93,12299.01,1110.43,696,696,0,0,organic,2015,NewYork
15,9/13/2015,2.18,14667.53,2210.93,9782.05,815.6,1859,1855,4,0,organic,2015,NewYork
16,9/6/2015,2.01,19296.46,3451.5,11143.02,1178.79,3523,3331,193,0,organic,2015,NewYork
17,8/30/2015,2.24,16541.9,2258.34,10984.36,844.54,2455,2064,391,0,organic,2015,NewYork
18,8/23/2015,2.28,15343.33,2738.56,9860.03,921.71,1823,1734,89,0,organic,2015,NewYork
19,8/16/2015,2.3,16293.09,2843.86,11396.1,789.75,1263,1242,21,0,organic,2015,NewYork
20,8/9/2015,1.98,17137.24,4053.69,10634.97,760.12,1688,1688,0,0,organic,2015,NewYork
21,8/2/2015,2.12,13852.18,1929.99,8910.09,213.73,2798,2798,0,0,organic,2015,NewYork
22,7/26/2015,1.91,12784.61,2931.11,8850.03,45.12,958,958,0,0,organic,2015,NewYork
23,7/19/2015,2.2,13745.4,2236.68,9080.28,68.2,2360,2360,0,0,organic,2015,NewYork
24,7/12/2015,2.02,10799.02,2075.8,8167.79,53.34,502,502,0,0,organic,2015,NewYork
25,7/5/2015,2.24,9519.72,1816.12,6858.33,123.46,722,722,0,0,organic,2015,NewYork
26,6/28/2015,1.93,16746.9,3320.1,10764.53,457.76,2205,2205,0,0,organic,2015,NewYork
27,6/21/2015,2.34,15733.14,3466.62,9967.4,1167.6,1132,1125,7,0,organic,2015,NewYork
28,6/14/2015,2,22931.78,5012.28,14260.6,923.15,2736,2736,0,0,organic,2015,NewYork
29,6/7/2015,2.31,15733.56,2746.38,9225.5,875.98,2886,2886,0,0,organic,2015,NewYork
30,5/31/2015,1.93,17646.52,3348.56,11206.98,649.64,2441,2441,0,0,organic,2015,NewYork
31,5/24/2015,2.17,18746.25,3933.46,9577.45,417.36,4818,4818,0,0,organic,2015,NewYork
32,5/17/2015,2.06,21815.46,2917.8,10860.17,90.34,7947,7947,0,0,organic,2015,NewYork
33,5/10/2015,1.93,23195,2719.15,13976.67,7.75,6491,6481,10,0,organic,2015,NewYork
34,5/3/2015,2.14,18576.24,2667.08,11540.21,505.84,3863,3832,31,0,organic,2015,NewYork
35,4/26/2015,2.21,16170.46,1765.8,10026.69,466.89,3911,3911,0,0,organic,2015,NewYork
36,4/19/2015,2.04,24265.78,2688.07,16785.46,34.25,4758,4758,0,0,organic,2015,NewYork
37,4/12/2015,1.86,25674.65,3711.04,14390.54,22.19,7551,7551,0,0,organic,2015,NewYork
38,4/5/2015,2.14,14907.54,1901.13,8814.15,10.97,4181,4173,9,0,organic,2015,NewYork
39,3/29/2015,2.08,16567.2,4160.87,9765.56,85.52,2555,2555,0,0,organic,2015,NewYork
40,3/22/2015,2.02,15438.68,2987.71,11096.86,23.66,1330,1330,0,0,organic,2015,NewYork
41,3/15/2015,1.81,16570.75,1525.25,9190.36,0,5855,5855,0,0,organic,2015,NewYork
42,3/8/2015,1.9,19904.38,2620.8,8510.42,34.3,8739,8739,0,0,organic,2015,NewYork
43,3/1/2015,2,20787.25,5138.97,10612.61,10.07,5026,5026,0,0,organic,2015,NewYork
44,2/22/2015,2.21,16620.69,3471.14,9549.06,43.85,3557,3557,0,0,organic,2015,NewYork
45,2/15/2015,1.91,25037.76,2255.75,15250.35,49.9,7482,7482,0,0,organic,2015,NewYork
46,2/8/2015,1.95,22571.11,1793.84,10974.3,16.7,9786,9786,0,0,organic,2015,NewYork
47,2/1/2015,1.93,24697.84,1867.35,12683.96,7.36,10139,10139,0,0,organic,2015,NewYork
48,1/25/2015,2.02,14337.32,1363.4,10912.03,46.42,2015,2015,0,0,organic,2015,NewYork
49,1/18/2015,2.08,9204.78,692.88,7146.78,37.93,1327,1327,0,0,organic,2015,NewYork
50,1/11/2015,2.03,14817.97,1744.44,10901.43,60.93,2111,2111,0,0,organic,2015,NewYork
51,1/4/2015,1.93,17328.24,2357.18,12692.21,9.47,2269,2269,0,0,organic,2015,NewYork
0,12/27/2015,1.7,75884.69,2608.86,15574.88,1202.38,56499,34775,21724,0,organic,2015,Northeast
1,12/20/2015,1.77,73826.41,5825.64,17999.1,2401.24,47600,40812,6788,0,organic,2015,Northeast
2,12/13/2015,1.8,76466.85,3310.22,12755.23,7637.49,52764,37345,15419,0,organic,2015,Northeast
3,12/6/2015,1.53,67245.25,5884.58,13280.16,961.1,47119,29476,17643,0,organic,2015,Northeast
4,11/29/2015,1.59,48901.36,2430.46,9533.76,710.99,36226,24764,11462,0,organic,2015,Northeast
5,11/22/2015,1.63,55389.85,4842.73,14368.7,217.07,35961,28100,7861,0,organic,2015,Northeast
6,11/15/2015,1.58,52680.94,4800.47,15407.35,54.61,32419,30558,1861,0,organic,2015,Northeast
7,11/8/2015,1.63,54182.7,6009.03,16101.87,111.18,31961,30429,1532,0,organic,2015,Northeast
8,11/1/2015,1.74,48955.21,5160.45,14384.31,718.43,28692,26937,1755,0,organic,2015,Northeast
9,10/25/2015,1.69,56802.46,4847.06,15489.48,457.14,36009,27679,8330,0,organic,2015,Northeast
10,10/18/2015,1.7,51045.02,2862.61,14224.98,518.85,33439,26509,6930,0,organic,2015,Northeast
11,10/11/2015,1.69,55097.44,3427.81,14320.5,234.48,37115,30619,6495,0,organic,2015,Northeast
12,10/4/2015,1.82,53701.26,3251.95,18185.35,108.53,32155,30619,1536,0,organic,2015,Northeast
13,9/27/2015,2.12,41882.91,3598.54,21853.75,571.17,15859,15096,763,0,organic,2015,Northeast
14,9/20/2015,1.93,47669.22,5964.9,21233.25,1065.24,19406,18862,544,0,organic,2015,Northeast
15,9/13/2015,1.97,49376.19,3473.57,18543.59,853.19,26506,26319,187,0,organic,2015,Northeast
16,9/6/2015,1.86,64445.98,5543.4,21432.21,1136.01,36334,35519,815,0,organic,2015,Northeast
17,8/30/2015,2.01,50307.57,3998.98,19017.27,852.47,26439,25235,1204,0,organic,2015,Northeast
18,8/23/2015,1.99,54255.52,4413.27,19200.77,917.81,29724,29488,236,0,organic,2015,Northeast
19,8/16/2015,2.11,47299.93,6353.43,20046.99,806.2,20093,19683,410,0,organic,2015,Northeast
20,8/9/2015,1.89,59179.16,8200.55,20527.9,788.85,29662,29202,460,0,organic,2015,Northeast
21,8/2/2015,2.02,51879.97,3801.74,18438.59,229.83,29410,29029,381,0,organic,2015,Northeast
22,7/26/2015,1.94,45208.21,4767.51,20119.18,87.72,20234,19658,576,0,organic,2015,Northeast
23,7/19/2015,2.07,47878.48,3613.49,20743.86,93.68,23427,23397,30,0,organic,2015,Northeast
24,7/12/2015,2.01,40245.19,4205.24,19850.58,90.1,16099,16093,6,0,organic,2015,Northeast
25,7/5/2015,2.09,45881.11,3575.37,18758.96,132.4,23414,23393,21,0,organic,2015,Northeast
26,6/28/2015,1.93,56485.02,5627.66,22070.75,531.58,28255,28196,59,0,organic,2015,Northeast
27,6/21/2015,2.12,48785.22,5390.54,20200.25,1166.45,22028,21514,514,0,organic,2015,Northeast
28,6/14/2015,1.93,65593.37,7000.26,25148.95,978.81,32465,32250,215,0,organic,2015,Northeast
29,6/7/2015,2.02,57645.02,4853.51,17359.72,857.17,34575,34488,86,0,organic,2015,Northeast
30,5/31/2015,1.89,63807.3,5614.59,21199.65,704.73,36288,36137,151,0,organic,2015,Northeast
31,5/24/2015,1.97,63674.1,5569.19,18983.33,513.94,38608,38338,269,0,organic,2015,Northeast
32,5/17/2015,1.92,68435.46,4444.73,20525.36,119.96,43345,43257,88,0,organic,2015,Northeast
33,5/10/2015,1.9,68804.21,4593.3,25193.73,29.41,38988,38816,172,0,organic,2015,Northeast
34,5/3/2015,1.89,67904.99,3879.94,25453.69,538.31,38033,37812,221,0,organic,2015,Northeast
35,4/26/2015,1.96,53200.63,3100.23,16190.74,438.48,33471,33362,110,0,organic,2015,Northeast
36,4/19/2015,1.94,60348.96,4357.54,24247.68,50.04,31694,31417,277,0,organic,2015,Northeast
37,4/12/2015,1.81,69377.2,6165.15,22584.41,27.38,40600,40304,297,0,organic,2015,Northeast
38,4/5/2015,1.91,52969.72,3446.17,15316.65,48.13,34159,33978,181,0,organic,2015,Northeast
39,3/29/2015,1.95,46496.41,5533.31,16533.45,90.99,24339,24299,40,0,organic,2015,Northeast
40,3/22/2015,1.92,44128.54,4956.8,20884.49,28.16,18259,18248,11,0,organic,2015,Northeast
41,3/15/2015,1.83,43012.32,2925,16559.95,26.02,23501,23398,103,0,organic,2015,Northeast
42,3/8/2015,1.79,60655.7,3991.62,17082.17,38.58,39543,39362,181,0,organic,2015,Northeast
43,3/1/2015,1.85,56799.83,5884.52,17398.87,26.54,33490,33458,32,0,organic,2015,Northeast
44,2/22/2015,1.9,56898.92,5183.02,17737.13,65.89,33913,33581,331,0,organic,2015,Northeast
45,2/15/2015,1.84,57627.38,3633.89,21385.14,78.86,32529,32381,148,0,organic,2015,Northeast
46,2/8/2015,1.85,65898.99,2547.81,19979.96,38.35,43333,43044,288,0,organic,2015,Northeast
47,2/1/2015,1.78,63537.1,3278.92,23694.61,13.97,36550,36538,12,0,organic,2015,Northeast
48,1/25/2015,1.92,40358.44,2519.17,17147.02,73.05,20619,20456,164,0,organic,2015,Northeast
49,1/18/2015,1.94,35304.15,1461.14,13317.36,73.5,20452,18457,1995,0,organic,2015,Northeast
50,1/11/2015,1.86,50079.81,3611.57,20043.89,65.93,26358,26332,26,0,organic,2015,Northeast
51,1/4/2015,1.88,48280.46,4476.73,22389.09,23.15,21391,21380,12,0,organic,2015,Northeast
0,12/27/2015,1.65,8119.93,10.91,155.21,0,7954,7954,0,0,organic,2015,NorthernNewEngland
1,12/20/2015,1.65,9262.66,9.65,149.62,0,9103,9103,0,0,organic,2015,NorthernNewEngland
2,12/13/2015,1.62,8029.92,9.61,134.51,0,7886,7886,0,0,organic,2015,NorthernNewEngland
3,12/6/2015,1.61,9278.66,11.96,78.95,0,9188,9184,3,0,organic,2015,NorthernNewEngland
4,11/29/2015,1.63,8205.88,4.77,89.4,0,8112,8108,3,0,organic,2015,NorthernNewEngland
5,11/22/2015,1.66,9580.4,15.45,78.44,0,9487,9487,0,0,organic,2015,NorthernNewEngland
6,11/15/2015,1.57,9930.12,8.3,187.41,0,9734,9731,3,0,organic,2015,NorthernNewEngland
7,11/8/2015,1.58,8340.73,9.48,261.9,0,8069,8069,0,0,organic,2015,NorthernNewEngland
