Row ID,Ship Mode,Segment,Category,Sales
6400,Standard Class,Home Office,Office Supplies,24.64
6401,Standard Class,Home Office,Office Supplies,227.88
6402,First Class,Consumer,Furniture,241.96
6403,First Class,Consumer,Office Supplies,3.89
6404,First Class,Consumer,Furniture,8.01
6405,Standard Class,Consumer,Technology,177.48
6406,Second Class,Corporate,Furniture,569.568
6407,Second Class,Corporate,Office Supplies,149.73
6408,First Class,Consumer,Furniture,899.43
6409,First Class,Consumer,Office Supplies,46.2
6410,First Class,Consumer,Office Supplies,47.952
6411,First Class,Consumer,Technology,7.992
6412,First Class,Consumer,Office Supplies,76.864
6413,Standard Class,Home Office,Office Supplies,102.93
6414,Standard Class,Home Office,Technology,98.16
6415,Second Class,Home Office,Office Supplies,11.52
6416,Same Day,Corporate,Office Supplies,83.88
6417,Standard Class,Consumer,Technology,108.576
6418,Standard Class,Consumer,Office Supplies,5.984
6419,Standard Class,Corporate,Office Supplies,21.96
6420,Standard Class,Corporate,Furniture,368.97
6421,Standard Class,Corporate,Office Supplies,12.39
6422,Standard Class,Corporate,Office Supplies,332.94
6423,Standard Class,Corporate,Technology,111.93
6424,First Class,Home Office,Furniture,454.272
6425,Standard Class,Consumer,Office Supplies,19.44
6426,Standard Class,Consumer,Technology,8399.976
6427,Standard Class,Consumer,Office Supplies,6.294
6428,Standard Class,Consumer,Office Supplies,10.368
6429,Standard Class,Consumer,Technology,122.382
6430,Standard Class,Consumer,Office Supplies,25.984
6431,Standard Class,Consumer,Furniture,945.036
6432,Standard Class,Consumer,Office Supplies,14.301
6433,Standard Class,Consumer,Furniture,410.352
6434,Standard Class,Corporate,Office Supplies,23.52
6435,Standard Class,Corporate,Technology,180.96
6436,First Class,Consumer,Furniture,35
6437,First Class,Consumer,Office Supplies,477.15
6438,First Class,Consumer,Technology,302.376
6439,Standard Class,Consumer,Furniture,974.988
6440,First Class,Consumer,Furniture,589.41
6441,Standard Class,Corporate,Office Supplies,34.7
6442,Standard Class,Corporate,Office Supplies,99.87
6443,Standard Class,Corporate,Office Supplies,37.94
6444,Standard Class,Corporate,Office Supplies,24.9
6445,Standard Class,Corporate,Furniture,82.26
6446,Standard Class,Consumer,Office Supplies,7.104
6447,Second Class,Home Office,Furniture,103.5
6448,Second Class,Home Office,Office Supplies,2.464
6449,Second Class,Home Office,Office Supplies,8.72
6450,Standard Class,Consumer,Office Supplies,10.76
6451,Standard Class,Consumer,Office Supplies,45.68
6452,Standard Class,Consumer,Office Supplies,6.7
6453,Second Class,Consumer,Technology,158.376
6454,Standard Class,Consumer,Office Supplies,3.44
6455,First Class,Consumer,Office Supplies,56.56
6456,First Class,Consumer,Furniture,36.96
6457,Standard Class,Corporate,Technology,135.99
6458,Standard Class,Corporate,Office Supplies,15.96
6459,First Class,Corporate,Office Supplies,3.76
6460,First Class,Corporate,Office Supplies,14.7
6461,First Class,Corporate,Office Supplies,37.2
6462,First Class,Corporate,Technology,89.97
6463,First Class,Corporate,Furniture,261.96
6464,First Class,Corporate,Office Supplies,74
6465,Standard Class,Home Office,Furniture,13.28
6466,Standard Class,Consumer,Office Supplies,84.96
6467,Second Class,Consumer,Technology,68.46
6468,Standard Class,Home Office,Office Supplies,2079.4
6469,Standard Class,Home Office,Technology,629.95
6470,Standard Class,Home Office,Furniture,72.42
6471,Standard Class,Home Office,Technology,131.98
6472,Standard Class,Home Office,Technology,114.52
6473,Standard Class,Home Office,Office Supplies,100.24
6474,Second Class,Consumer,Office Supplies,871.8
6475,First Class,Corporate,Furniture,61.96
6476,Standard Class,Consumer,Office Supplies,4.554
6477,Standard Class,Consumer,Office Supplies,5.2
6478,Standard Class,Consumer,Technology,205.992
6479,Standard Class,Consumer,Office Supplies,15.552
6480,Standard Class,Consumer,Technology,503.96
6481,Standard Class,Consumer,Office Supplies,24.472
6482,Standard Class,Consumer,Furniture,241.568
6483,Standard Class,Consumer,Technology,110.4
6484,Standard Class,Corporate,Furniture,384.768
6485,Standard Class,Corporate,Technology,78.66
6486,Standard Class,Corporate,Office Supplies,45.36
6487,Standard Class,Consumer,Office Supplies,962.08
6488,Standard Class,Consumer,Office Supplies,12.843
6489,Standard Class,Consumer,Office Supplies,295.456
6490,Standard Class,Consumer,Office Supplies,32.4
6491,Standard Class,Corporate,Furniture,103.936
6492,Standard Class,Corporate,Furniture,289.568
6493,Standard Class,Corporate,Office Supplies,39.72
6494,Standard Class,Corporate,Technology,244.768
6495,Second Class,Consumer,Technology,24
6496,Second Class,Consumer,Office Supplies,15.552
6497,Second Class,Consumer,Technology,26.176
6498,Standard Class,Home Office,Furniture,20.94
6499,Standard Class,Home Office,Office Supplies,135.09
6500,Standard Class,Home Office,Technology,279.86
6501,Standard Class,Home Office,Office Supplies,90.06
6502,Standard Class,Consumer,Technology,539.964
6503,Standard Class,Consumer,Technology,50.232
6504,Standard Class,Consumer,Office Supplies,19.242
6505,Second Class,Corporate,Office Supplies,1247.64
6506,Standard Class,Corporate,Office Supplies,5.304
6507,Second Class,Corporate,Office Supplies,19.136
6508,Second Class,Corporate,Furniture,332.832
6509,Standard Class,Corporate,Office Supplies,279.9
6510,Standard Class,Corporate,Office Supplies,50.352
6511,Standard Class,Corporate,Office Supplies,34.02
6512,Standard Class,Home Office,Office Supplies,23.88
6513,Standard Class,Home Office,Office Supplies,11.52
6514,Standard Class,Home Office,Office Supplies,286.93
6515,Standard Class,Home Office,Technology,206.384
6516,Standard Class,Consumer,Furniture,218.352
6517,Standard Class,Consumer,Furniture,529.9
6518,Standard Class,Consumer,Office Supplies,99.3
6519,Standard Class,Consumer,Office Supplies,108.96
6520,Standard Class,Consumer,Office Supplies,2.688
6521,Second Class,Consumer,Office Supplies,5443.96
6522,Second Class,Consumer,Furniture,302.67
6523,Second Class,Consumer,Office Supplies,56.07
6524,Standard Class,Home Office,Office Supplies,10.08
6525,Standard Class,Home Office,Technology,59.994
6526,Standard Class,Home Office,Office Supplies,5.715
6527,Standard Class,Home Office,Office Supplies,9.42
6528,Second Class,Corporate,Technology,1999.96
6529,Standard Class,Home Office,Office Supplies,216.4
6530,Standard Class,Home Office,Office Supplies,6.936
6531,Standard Class,Home Office,Office Supplies,4.428
6532,Standard Class,Consumer,Office Supplies,8.8
6533,Standard Class,Consumer,Technology,142.8
6534,Standard Class,Consumer,Technology,399.95
6535,Standard Class,Consumer,Office Supplies,2152.776
6536,Standard Class,Consumer,Furniture,4007.84
6537,First Class,Corporate,Furniture,328.59
6538,First Class,Corporate,Office Supplies,98.352
6539,Standard Class,Corporate,Technology,158.99
6540,Standard Class,Corporate,Furniture,291.1
6541,First Class,Consumer,Office Supplies,73.68
6542,First Class,Consumer,Furniture,139.92
6543,First Class,Consumer,Technology,107.88
6544,First Class,Consumer,Office Supplies,33.29
6545,Standard Class,Consumer,Office Supplies,58.17
6546,Standard Class,Consumer,Office Supplies,5.04
6547,Standard Class,Consumer,Office Supplies,24.784
6548,Standard Class,Home Office,Furniture,634.116
6549,Standard Class,Home Office,Office Supplies,17.472
6550,First Class,Home Office,Furniture,155.88
6551,Second Class,Consumer,Furniture,327.564
6552,Second Class,Home Office,Office Supplies,13.36
6553,Second Class,Home Office,Office Supplies,158.9
6554,Second Class,Home Office,Technology,319.968
6555,Second Class,Home Office,Office Supplies,505.32
6556,Second Class,Home Office,Office Supplies,3.808
6557,Second Class,Home Office,Office Supplies,8.682
6558,Second Class,Home Office,Office Supplies,24.424
6559,Standard Class,Corporate,Furniture,1522.638
6560,Standard Class,Corporate,Office Supplies,419.9
6561,Standard Class,Corporate,Office Supplies,3.15
6562,First Class,Corporate,Office Supplies,33.62
6563,Standard Class,Consumer,Office Supplies,16.14
6564,Standard Class,Consumer,Furniture,194.25
6565,Standard Class,Consumer,Office Supplies,8.64
6566,Standard Class,Consumer,Furniture,872.32
6567,Second Class,Consumer,Office Supplies,243.992
6568,Second Class,Consumer,Office Supplies,7.12
6569,Standard Class,Consumer,Office Supplies,2.688
6570,Standard Class,Consumer,Furniture,317.058
6571,Standard Class,Consumer,Office Supplies,149.352
6572,Standard Class,Consumer,Technology,227.976
6573,Standard Class,Consumer,Office Supplies,11.96
6574,Standard Class,Corporate,Office Supplies,563.4
6575,Standard Class,Corporate,Technology,319.92
6576,Standard Class,Consumer,Technology,1049.44
6577,Standard Class,Consumer,Furniture,170.352
6578,Second Class,Consumer,Technology,173.94
6579,Standard Class,Consumer,Technology,1007.944
6580,Same Day,Consumer,Office Supplies,6.68
6581,Same Day,Consumer,Office Supplies,8.34
6582,Same Day,Consumer,Furniture,101.94
6583,Standard Class,Corporate,Technology,179.97
6584,Standard Class,Consumer,Office Supplies,101.94
6585,Standard Class,Consumer,Technology,271.96
6586,Standard Class,Consumer,Furniture,8.8
6587,Standard Class,Consumer,Office Supplies,19.68
6588,Standard Class,Consumer,Furniture,302.94
6589,Standard Class,Consumer,Office Supplies,14.94
6590,Standard Class,Consumer,Office Supplies,231.72
6591,First Class,Consumer,Office Supplies,9.912
6592,Standard Class,Corporate,Office Supplies,34.65
6593,Standard Class,Corporate,Technology,19.8
6594,Second Class,Consumer,Office Supplies,33.568
6595,Standard Class,Corporate,Office Supplies,125.93
6596,First Class,Corporate,Office Supplies,11.76
6597,First Class,Corporate,Office Supplies,5.344
6598,Standard Class,Consumer,Office Supplies,1.365
6599,Standard Class,Consumer,Office Supplies,62.016
6600,Standard Class,Corporate,Furniture,60.72
6601,Standard Class,Corporate,Office Supplies,146.82
6602,Standard Class,Corporate,Furniture,239.84
6603,Standard Class,Corporate,Office Supplies,15.66
6604,First Class,Consumer,Office Supplies,146.352
6605,Standard Class,Consumer,Office Supplies,5.94
6606,Standard Class,Consumer,Office Supplies,45.36
6607,Standard Class,Consumer,Technology,211.168
6608,Standard Class,Consumer,Furniture,484.704
6609,Standard Class,Consumer,Technology,371.976
6610,Same Day,Corporate,Office Supplies,89.82
6611,First Class,Corporate,Office Supplies,19.296
6612,Standard Class,Consumer,Furniture,191.96
6613,Standard Class,Consumer,Office Supplies,21.3
6614,Standard Class,Consumer,Technology,469.95
6615,Standard Class,Consumer,Furniture,209.88
6616,First Class,Consumer,Furniture,239.666
6617,First Class,Consumer,Office Supplies,22.5
6618,First Class,Consumer,Office Supplies,219.84
6619,Second Class,Corporate,Office Supplies,32.4
6620,Second Class,Corporate,Office Supplies,209.94
6621,Second Class,Corporate,Office Supplies,4164.05
6622,Second Class,Corporate,Furniture,212.94
6623,First Class,Corporate,Furniture,41.88
6624,First Class,Corporate,Office Supplies,58.48
6625,Standard Class,Consumer,Furniture,102.438
6626,Standard Class,Consumer,Furniture,199.304
6627,Standard Class,Consumer,Technology,6999.96
6628,Standard Class,Consumer,Office Supplies,12.96
6629,Second Class,Consumer,Technology,279.86
6630,Standard Class,Home Office,Office Supplies,7.38
6631,Standard Class,Consumer,Furniture,698.352
6632,Standard Class,Consumer,Furniture,1747.25
6633,Second Class,Home Office,Office Supplies,54.48
6634,Same Day,Consumer,Technology,199.99
6635,Same Day,Consumer,Office Supplies,68.541
6636,Same Day,Consumer,Technology,627.168
6637,Same Day,Consumer,Office Supplies,122.12
6638,Second Class,Consumer,Office Supplies,6.99
6639,Second Class,Consumer,Office Supplies,107.424
6640,Second Class,Corporate,Furniture,1421.664
6641,Standard Class,Consumer,Office Supplies,125.88
6642,Standard Class,Consumer,Technology,79.78
6643,Standard Class,Consumer,Office Supplies,133.2
6644,Standard Class,Consumer,Technology,438.368
6645,Standard Class,Consumer,Technology,139.944
6646,Standard Class,Consumer,Office Supplies,133.472
6647,Standard Class,Home Office,Furniture,564.195
6648,Standard Class,Home Office,Office Supplies,87.168
6649,First Class,Corporate,Office Supplies,42.616
6650,First Class,Corporate,Technology,319.984
6651,First Class,Corporate,Office Supplies,45.92
6652,First Class,Corporate,Furniture,21.184
6653,First Class,Corporate,Office Supplies,20.736
6654,First Class,Corporate,Furniture,213.43
6655,Standard Class,Home Office,Technology,333.576
6656,Standard Class,Home Office,Technology,31.992
6657,Standard Class,Home Office,Office Supplies,51.168
6658,Standard Class,Home Office,Office Supplies,10.64
6659,Standard Class,Home Office,Furniture,68.704
6660,Standard Class,Home Office,Furniture,386.91
6661,Second Class,Consumer,Office Supplies,39.66
6662,Second Class,Consumer,Office Supplies,113.92
6663,Second Class,Consumer,Office Supplies,447.86
6664,Standard Class,Consumer,Furniture,356.85
6665,Standard Class,Consumer,Office Supplies,251.58
6666,Second Class,Consumer,Office Supplies,219.84
6667,Second Class,Consumer,Furniture,42.85
6668,Second Class,Consumer,Office Supplies,6.16
6669,Second Class,Consumer,Office Supplies,17
6670,Second Class,Consumer,Technology,87.4
6671,Standard Class,Home Office,Office Supplies,29.84
6672,Second Class,Corporate,Office Supplies,49.568
6673,Standard Class,Corporate,Office Supplies,265.86
6674,Standard Class,Home Office,Furniture,67.96
6675,Second Class,Consumer,Office Supplies,10.92
6676,Second Class,Consumer,Technology,83.9
6677,Second Class,Consumer,Office Supplies,19.75
6678,Second Class,Consumer,Technology,393.54
6679,Standard Class,Home Office,Furniture,46.872
6680,Second Class,Consumer,Office Supplies,10.9
6681,Second Class,Consumer,Office Supplies,79.92
6682,Second Class,Consumer,Office Supplies,146.82
6683,First Class,Home Office,Office Supplies,3.6
6684,Standard Class,Home Office,Furniture,20.04
6685,Standard Class,Consumer,Office Supplies,180.016
6686,Standard Class,Consumer,Furniture,41.552
6687,Standard Class,Consumer,Office Supplies,13.12
6688,Standard Class,Consumer,Office Supplies,1117.92
6689,Second Class,Corporate,Technology,111.96
6690,Standard Class,Corporate,Office Supplies,12.16
6691,Standard Class,Corporate,Office Supplies,17.52
6692,Standard Class,Corporate,Office Supplies,155.88
6693,Second Class,Home Office,Office Supplies,477.51
6694,Second Class,Consumer,Office Supplies,164.88
6695,Standard Class,Home Office,Technology,47.97
6696,Standard Class,Consumer,Office Supplies,415.176
6697,Standard Class,Consumer,Office Supplies,35.232
6698,Standard Class,Consumer,Office Supplies,54.96
6699,Standard Class,Consumer,Office Supplies,16.34
6700,Standard Class,Consumer,Furniture,225.296
6701,Standard Class,Consumer,Office Supplies,50.352
6702,Standard Class,Consumer,Furniture,163.136
6703,Standard Class,Consumer,Office Supplies,6.408
6704,Standard Class,Consumer,Technology,217.584
6705,Standard Class,Consumer,Office Supplies,5.43
6706,Standard Class,Consumer,Technology,143.976
6707,Standard Class,Corporate,Technology,519.68
6708,Standard Class,Home Office,Office Supplies,7.83
6709,Standard Class,Consumer,Furniture,883.84
6710,Standard Class,Consumer,Furniture,230.352
6711,First Class,Corporate,Office Supplies,273.92
6712,Second Class,Consumer,Office Supplies,9.912
6713,Same Day,Consumer,Furniture,266.352
6714,Same Day,Consumer,Furniture,56.328
6715,Same Day,Consumer,Technology,39.264
6716,Same Day,Consumer,Office Supplies,95.232
6717,Standard Class,Home Office,Office Supplies,30
6718,Standard Class,Home Office,Office Supplies,25.92
6719,Standard Class,Home Office,Furniture,159.92
6720,First Class,Consumer,Office Supplies,34.944
6721,Standard Class,Corporate,Technology,149.95
6722,Standard Class,Corporate,Office Supplies,23.32
6723,Standard Class,Corporate,Office Supplies,16.74
6724,Second Class,Consumer,Office Supplies,14.82
6725,Standard Class,Consumer,Office Supplies,10.47
